ticker,date,category,agreement_score,directional_agreement,thesis_similarity,avg_target_price,num_models,calls_json,fwd_ret_1m,fwd_ret_3m,fwd_ret_6m
MCD,2025-12-31,large_cap,0.5412,0.75,0.2281,292.14,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 301.25, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 299.87, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 264.68, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 302.75, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.04220805995148611,0.01055450930134585,-0.07414983106880213
CSCO,2025-12-31,large_cap,0.5743,0.75,0.3108,82.92,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 86.73, ""thesis"": ""Strong upward medium-term momentum (+13.4%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 76.95, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 84.47, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 83.51, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.05246667197246132,0.03691175016460022,0.5012572120621615
KNSL,2025-12-31,small_cap,0.5682,0.75,0.2956,352.7,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 332.83, ""thesis"": ""Persistent negative price trajectory (-11.6%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 384.66, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 342.08, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 351.25, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.005369232684369396,-0.11758225483689155,-0.11089475847288782
SAIA,2025-12-31,small_cap,0.5754,0.75,0.3136,357.51,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 370.93, ""thesis"": ""Strong upward medium-term momentum (+11.1%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 332.53, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 367.4, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 359.17, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.12627101670214058,0.08501779584606885,0.27982980739026003
MEDP,2025-12-31,small_cap,0.5539,0.75,0.2599,580.62,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 559.12, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 564.12, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 631.97, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 567.27, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.04721794238994383,-0.11272149082913265,0.006124814905857093
SSD,2025-12-31,small_cap,0.4031,0.5,0.2578,163.76,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 139.2, ""thesis"": ""Persistent negative price trajectory (-4.6%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 188.22, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 165.36, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 162.28, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.11477835932173515,0.03351788234214811,0.2299786706716179
EXPO,2025-12-31,small_cap,0.4229,0.5,0.3071,68.22,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 69.85, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 56.56, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 77.29, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 69.2, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.06046660914804467,-0.037736990068404246,-0.11088206740949365
FORM,2025-12-31,small_cap,0.4333,0.5,0.3333,58.0,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 62.47, ""thesis"": ""Strong upward medium-term momentum (+41.5%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 46.6, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 61.56, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 61.36, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.2776980674570889,0.849408496229618,1.1274650549650154
CRVL,2025-12-31,small_cap,0.5573,0.75,0.2684,64.43,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 58.2, ""thesis"": ""Persistent negative price trajectory (-7.8%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 67.07, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 71.57, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 60.9, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.030737429988718822,-0.19521205027215305,-0.055859300747425886
TKR,2025-12-31,small_cap,0.433,0.5,0.3325,87.78,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 95.23, ""thesis"": ""Strong upward medium-term momentum (+11.2%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 70.4, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 93.8, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 91.7, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.12908592632115054,0.17962815092692305,0.7030921834452987
POWI,2025-12-31,small_cap,0.567,0.75,0.2925,31.92,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 30.12, ""thesis"": ""Persistent negative price trajectory (-8.1%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 34.9, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 31.02, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 31.63, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.30894769019446083,0.4801176850966399,1.069984385278466
CALM,2025-12-31,small_cap,0.5673,0.75,0.2932,70.94,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 65.96, ""thesis"": ""Persistent negative price trajectory (-12.7%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 77.42, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 69.69, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 70.67, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.06370370399159121,-0.009948129077040358,0.08491359283239569
PLUS,2025-12-31,small_cap,0.5828,0.75,0.332,90.89,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 97.56, ""thesis"": ""Strong upward medium-term momentum (+20.7%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 72.66, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""buy"", ""target_price"": 97.79, ""thesis"": ""Stable financial profile and durable competitive moat support long-term compounding potential.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 95.55, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",-0.007411609727185517,-0.11680959726298404,-0.043670817477285954
FSS,2025-12-31,small_cap,0.5643,0.75,0.2857,106.91,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 112.16, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 106.65, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 111.49, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""sell"", ""target_price"": 97.34, ""thesis"": ""Macro headwinds and declining momentum justify a defensive posture.""}]",0.031678753364358526,0.007492685134412815,0.23605477885977394
AMWD,2025-12-31,small_cap,0.4054,0.5,0.2635,101.73,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 84.56, ""thesis"": ""Persistent negative price trajectory (+0.0%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""buy"", ""target_price"": 116.7, ""thesis"": ""Recent price softening provides an attractive risk-adjusted entry point against fundamental book value.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 104.68, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 101.0, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",,,
ATKR,2025-12-31,small_cap,0.7327,1.0,0.3317,63.35,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""hold"", ""target_price"": 63.1, ""thesis"": ""Consolidating trading range warrants a neutral rating until breakout confirmation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 62.61, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 64.64, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 63.06, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.10766792934314857,-0.022671662630342006,0.12435502965520996
BRC,2025-12-31,small_cap,0.5533,0.75,0.2583,75.66,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""sell"", ""target_price"": 66.19, ""thesis"": ""Persistent negative price trajectory (+0.5%) indicates structural distribution headwinds.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""hold"", ""target_price"": 77.81, ""thesis"": ""Fair valuation reflects balanced risk-reward relative to sector peers.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""hold"", ""target_price"": 80.18, ""thesis"": ""Defensive operational balance sheet balanced by limited immediate re-rating catalysts.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""hold"", ""target_price"": 78.47, ""thesis"": ""Balanced near-term catalysts recommend maintaining current position.""}]",0.11944756308533436,0.03318855834732425,0.18410334712736595
CNO,2025-12-31,small_cap,0.4445,0.5,0.3613,41.51,4,"[{""model"": ""Simulated-AI-Momentum-Quant"", ""call"": ""buy"", ""target_price"": 48.05, ""thesis"": ""Strong upward medium-term momentum (+8.7%) signals continued institutional accumulation.""}, {""model"": ""Simulated-AI-Fundamental-Value"", ""call"": ""sell"", ""target_price"": 34.69, ""thesis"": ""Elevated multi-month valuation multiples leave little safety margin against forward earnings revisions.""}, {""model"": ""Simulated-AI-Quality-Compounder"", ""call"": ""sell"", ""target_price"": 37.09, ""thesis"": ""Heightened earnings volatility and cyclical margin pressures elevate downside risk.""}, {""model"": ""Simulated-AI-Macro-Tactical"", ""call"": ""buy"", ""target_price"": 46.2, ""thesis"": ""Positive operating execution and robust revenue traction support upside.""}]",0.007770194080465424,-0.026826833481970652,0.2492195973104865
